Name,smiles,RDKit2D_MinEStateIndex,RDKit2D_qed,RDKit2D_SPS,RDKit2D_BalabanJ,RDKit2D_Chi0n,RDKit2D_Kappa1,RDKit2D_Kappa3,RDKit2D_VSA_EState3,RDKit2D_VSA_EState8,RDKit2D_NHOHCount,RDKit2D_NumHDonors,RDKit2D_Phi,RDKit2D_MolLogP,PubChemFP_fp_0,PubChemFP_fp_9,Mordred2D_nAtom,Mordred2D_ATS0se,Mordred2D_ATS2se,Mordred2D_ATS6se,Mordred2D_ATS0are,Mordred2D_ATS5p,Mordred2D_ATS6p,Mordred2D_ATS0i,Mordred2D_ATS2i,Mordred2D_ATS6i,Mordred2D_AATS0v,Mordred2D_ATSC1dv,Mordred2D_ATSC2dv,Mordred2D_ATSC0v,Mordred2D_ATSC1v,Mordred2D_ATSC1pe,Mordred2D_ATSC1are,Mordred2D_ATSC1p,Mordred2D_ATSC0i,Mordred2D_AATSC0i,Mordred2D_BCUTdv-1l,Mordred2D_BCUTse-1l,Mordred2D_BCUTare-1l,Mordred2D_BalabanJ,Mordred2D_SpMAD_DzZ,Mordred2D_SpAbs_Dzse,Mordred2D_SpMAD_Dzse,Mordred2D_SpMAD_Dzpe,Mordred2D_SpMAD_Dzare,Mordred2D_SpAbs_Dzi,Mordred2D_SpDiam_Dzi,Mordred2D_SpMAD_Dzi,Mordred2D_Sse,Mordred2D_Spe,Mordred2D_Sare,Mordred2D_Sp,Mordred2D_Si,Mordred2D_SsCH3,Mordred2D_ETA_dEpsilon_D,Mordred2D_fMF,Mordred2D_CIC0,Mordred2D_ZMIC1,Mordred2D_FilterItLogS,Mordred2D_VMcGowan,Mordred2D_AMID_h,Mordred2D_MID_C,Mordred2D_AMID_O,Mordred2D_apol,Mordred2D_bpol,Mordred2D_TopoPSA,ChemInfo_ISF,ChemInfo_RC1,ChemInfo_DIP,ChemInfo_DZPE,ChemInfo_CV
"1,8-octanediol",OCCCCCCCCO,0.3194444444444444,0.5315821847662185,10.2,2.6476048489438337,6.551281440492296,9.92,7.919999999999998,16.857909580498866,0.6388888888888888,2,2,8.84864,1.3116,18,0,28,207.9599120000001,370.4722079999998,307.0496,161.62,43.89895924037599,34.877430380979995,4713.775156761482,7881.207547735593,7143.081184260178,156.44372027428912,-6.719387755102042,-22.459183673469383,1284.7724176227675,-43.31874261022779,-0.361716326530613,-0.3718877551020422,0.0146221704042418,31.292608134886397,1.117593147674514,1.8127423223091683,2.558335202412324,2.312385275584956,2.6476048489438337,6.656158900634146,66.17671232263541,6.657430400298568,6.648793853495297,6.62601747846607,66.93507467674087,53.87313264231227,6.721208937414611,27.65185724690459,26.22745098039216,26.64,16.147469461077844,32.156378959708,0.0,0.0922222222222222,0.0,3.6092375009272,32.684318513531274,-1.9464075148725657,135.32000000000008,0.3412595540645075,15.416501790645077,0.3412595540645075,26.966274,18.057726,40.46,0.006838842,3.59949,2.6926,0.257299,45.74
"1,9-diaminononane",NCCCCCCCCCN,0.85,0.5275097077117055,10.363636363636363,2.6909155266923976,7.51866156905818,10.92,9.920000000000002,0.0,1.7,4,2,9.847854545454544,1.6345,22,0,33,236.074124,433.578308,403.74802,181.5798,58.71616559516799,49.694636735772,5631.817674963478,9551.94755664634,9738.409453292172,150.97341938387268,-4.5289256198347125,-16.99173553719008,1498.2514689439531,-12.55355367585638,-0.3283404958677701,-0.3341388429752083,0.1889722906272573,39.81480258137748,1.2065091691326508,1.8102847409180365,2.555879011788447,2.310025196946988,2.6909155266923976,7.4575021706364915,81.8255210837261,7.459549304107472,7.44304712206612,7.423756884519357,80.95024509804551,65.1512560262332,7.3926213935267615,32.09249817916971,30.36470588235294,30.816,19.10146467065869,38.14966262000125,0.0,0.1260606060606061,0.0,3.8980854734242834,36.36473691901983,-2.792264544989554,157.63000000000002,0.310309504682644,17.415357676509085,0.0,31.899446,20.930554,52.04,0.011019651,5.66203,1.6825,0.311634,52.079
"1,10-diaminodecane",NCCCCCCCCCCN,0.8543388429752066,0.5227776638885138,10.5,2.72724281291869,8.225768350244728,11.920000000000002,9.92,0.0,1.7086776859504131,4,2,10.8472,2.0246,24,0,36,257.05156800000003,476.307816,466.63292,197.5098,67.737694454564,58.71616559516799,6128.447335101976,10476.149755612189,11217.36460833077,151.88353417441633,-4.521604938271606,-18.35185185185185,1648.5870204560297,-11.534506391113876,-0.3245040123456823,-0.3285361111111161,0.1995772311782225,43.567671307414194,1.2102130918726166,1.8087105660964065,2.554402962615093,2.308514004963423,2.72724281291869,8.165794982394843,97.77871154869032,8.167706933656424,8.152294773357617,8.134279579928,96.88703182559324,77.79875535026878,8.105203983446332,34.98033503277496,33.09019607843137,33.576,20.900019161676653,41.56495226592541,0.0,0.1166666666666665,0.0,4.034955026838372,40.00013509094181,-3.205180221502557,171.72000000000006,0.2844840880784241,19.41478561944109,0.0,34.903032,22.936968,52.04,0.00511076,2.64119,1.9446,0.340893,56.554
"benzoic acid, hexyl ester",CCCCCCOC(=O)c1ccccc1,-0.2156495653817078,0.5262670689187883,9.933333333333334,2.195736743827031,9.238781832808597,11.763046018991965,4.634056949645629,0.0,2.698121430671034,0,0,5.524249617011027,3.423700000000002,18,0,33,245.662492,434.816716,373.20715600000005,192.87,58.542496565584,55.018599093886,5347.746937211481,8890.31664890369,8109.773439947285,196.90935383111344,35.51515151515151,40.09182736455462,1714.532777229939,-50.12293332837268,0.1219030303030276,0.1030303030303033,-0.5206349747878793,43.145606677643286,1.307442626595251,0.9879398065837608,2.4399063652467365,2.1939991524802323,1.988050569861159,7.155653782387047,106.9497644753769,7.158699253050425,7.138010611626696,7.083421382648707,109.36934747681497,87.03206929801904,7.31129644882249,32.65185724690459,31.22745098039216,31.64,21.147469461077847,37.156378959708,2.1626773641555386,0.0,0.1818181818181818,3.7928595867210855,36.29083176730076,-3.746550597473962,177.71000000000006,0.2509884816484857,25.761083385055954,0.2509884816484857,35.316274,20.661726,26.3,0.003877536,2.07596,1.7018,0.287304,56.413
butyl hydroxyethanoate,CCCCOC(=O)CO,-0.5384722222222222,0.4423918454138035,9.11111111111111,2.9730624080867365,5.592137301173874,8.43,5.298665784655422,8.159568216175359,1.923005479969765,1,1,5.212165500224315,0.322,12,0,21,165.91981200000006,274.904832,162.74479599999998,132.33,24.24079512049,19.182683853094,3536.131818238488,5664.329102093243,3508.7044135532947,169.6799368838197,20.24489795918367,14.571428571428568,944.4452988065508,-111.01499882418506,-0.1871224489795936,-0.2436734693877573,-0.8258347693384438,23.50920401588055,1.1194859055181214,0.987942056675764,2.5786989299949536,2.332841253708952,2.8766225950797444,4.811515844208255,42.75842088861138,4.815360232124693,4.789245317943699,4.720349621521381,44.66843536888015,35.51805978855823,5.008046126214389,21.31900946831755,20.4,20.759999999999994,12.232045508982036,24.11989609513068,2.0067280801209373,0.0655555555555555,0.0,3.0135339292925853,19.50087400780793,-0.9655446776639732,108.71000000000004,0.5960103934130192,11.29342501158584,0.5960103934130192,20.427516,14.642484,46.53,0.00679523,3.6297,2.5161,0.181475,37.261
"2,2,2-trifluoroethanol",OCC(F)(F)F,-4.402777777777778,0.4706748907200954,12.0,3.168489872670569,2.7882137957141877,5.75,3.75,7.277777777777778,-1.729166666666667,1,1,1.4049639917695476,0.5410000000000001,3,0,9,96.58814,137.99958,0.0,89.7,0.0,0.0,1904.454833575247,2667.216921010249,0.0,187.53420342247236,7.580246913580247,24.901234567901238,281.24571162360775,-24.60493500386092,-0.9304901234567912,-1.1408641975308644,-0.468177582143716,49.64875143528686,5.516527937254096,1.990992575136926,2.626962314568014,2.3841507861607947,3.168489872670569,2.5104465318700497,14.474480314612403,2.544523919126393,2.4617463145746488,2.3935404740408592,14.320200461346694,11.38733475283323,2.523838273160885,10.532410779315368,10.619607843137256,10.96,4.678670059880239,11.474150688702789,0.0,0.1549886621315195,0.0,1.2788638893696596,22.625565288274608,-0.5170721757897823,50.190000000000005,1.103119738923038,3.847271824131503,0.277675565098879,7.813379,6.348621,20.23,0.010294627,5.25704,1.4917,0.057852,19.781
oxygen difluoride,FOF,1.25,0.3965919746273347,6.0,1.6329931618554523,1.1641772364823173,2.8199999999999994,1.820000000000003,1.25,0.0,0,0,1.710799999999999,0.772,0,0,3,45.351716,16.0,0.0,45.87,0.0,0.0,792.5592054824999,303.55395983999995,0.0,190.15959610955096,-0.4444444444444442,0.1111111111111109,1.3149650447777883,-0.876643363185193,-0.1295999999999999,-0.1599999999999997,-0.0266777777777777,9.650748374999992,3.2169161249999974,5.976381454249133,3.5944715682582906,3.462121144277603,1.6329931618554523,0.9178951386971838,2.543778033291079,0.9452032111213526,0.8738805218150635,0.802553880779544,2.6761183569940905,2.493427741550594,0.989877293765962,4.243991260014567,4.470588235294118,4.68,1.147305389221557,4.303939504276085,0.0,0.0,0.0,0.6666666666666665,11.246116677243624,0.016382502583415,20.250000000000007,1.6380711874576983,0.0,0.5690355937288492,1.916,0.49,9.23,0.09963895,59.51362,0.2068,0.005486,8.109
"difluoromethyl 2,2,3,3,3-pentafluoropropyl ether",FC(F)OCC(F)(F)C(F)(F)F,-5.859236111111111,0.6353597676139614,14.0,4.050917999458095,5.338456651904626,11.47,3.244738765570308,0.0,-6.0074305555555565,0,0,3.3085797946460413,2.4232000000000005,3,0,15,175.66917200000003,281.338148,127.104,169.44,7.748297711999999,2.975705103,3372.259385115247,5293.094129694299,2532.0926171411998,216.20117713530016,11.448888888888886,6.11111111111111,389.3234643751666,-85.88949435705017,-1.0156444444444457,-1.3208444444444345,-1.2803651620517378,103.97680763231084,6.931787175487389,1.9925060291032608,2.5876547853083407,2.344836910632377,4.050917999458095,4.648708786194551,54.31852897732924,4.696196498125975,4.575031463352391,4.458834307631658,54.60653271133968,43.55750094920403,4.734506652368175,18.35906773488711,18.862745098039216,19.52,8.012801796407185,19.66325755086454,0.0,0.0,0.0,2.160424797104447,42.05420559662747,-2.131022327694817,85.41000000000001,1.142038954232915,8.15335517033881,0.1601538181836902,13.381379,12.536621,9.23,0.002993919,1.58334,2.3542,0.083853,38.416
"2,2,2-trifluoroethyl 1,1,2,2-tetrafluoroethyl ether",FC(F)C(F)(F)OCC(F)(F)F,-5.046111111111109,0.6353597676139614,14.0,3.925203189423221,5.338456651904626,11.47,4.369018590889185,0.0,-2.3984722222222223,0,0,3.3085797946460413,2.4232000000000005,3,0,15,175.66917200000003,281.47798,127.104,169.44,10.000828923697998,2.975705103,3372.259385115247,5287.581373036048,2532.0926171411998,216.20117713530016,13.448888888888888,-0.8222222222222186,389.3234643751666,-85.88949435705015,-1.0156444444444457,-1.3208444444444338,-1.2803651620517378,103.97680763231084,6.931787175487389,1.9925107488649216,2.6207398948306007,2.378653949049834,3.925203189423221,4.674633988192294,54.638706157098994,4.722877929773452,4.598441166593831,4.475504305932055,55.1186605852149,44.21807046855858,4.777183975191108,18.35906773488711,18.862745098039216,19.52,8.012801796407185,19.66325755086454,0.0,0.0,0.0,2.160424797104447,42.05420559662747,-2.131022327694817,85.41000000000001,1.1431563582960669,8.140218521855031,0.1612067384267443,13.381379,12.536621,9.23,0.002890307,1.54716,2.2875,0.083955,38.437
deuterium chloride,[2H]Cl,3.888888888888888,0.3657125575077929,7.0,1.0,1.3779644730092273,0.0651937984496124,10.083103448275864,0.0,0.0,0,0,0.1133248062015504,0.4218,1,0,2,18.794089,0.0,0.0,12.8489,0.0,0.0,353.077079841149,0.0,0.0,267.5273514220106,-0.1111111111111111,0.0,142.36623736527372,-71.18311868263686,-0.2304,-0.0992249999999999,-0.5724488562122502,0.1989625204844999,0.0994812602422499,-0.0176810696633401,2.5785030219880576,2.1813459875859427,1.0,3.5294117647058822,1.6958333986776355,0.8479166993388177,0.9517688767617412,1.0117920230863562,1.4386343535312731,1.4386343535312731,0.7193171767656366,2.20939548434086,2.1019607843137256,2.0120000000000005,1.7046664670658682,2.359268669573635,0.0,0.0,0.0,0.0,9.0,-0.2336703927874467,23.1,0.75,0.0,0.0,2.846793,1.5132070000000002,0.0,0.0,0.0,1.3119,0.00483,4.976
"1,1,1,3,3,3-hexafluoro-2-methoxypropane",COC(C(F)(F)F)C(F)(F)F,-5.395833333333334,0.5641138623913207,14.181818181818182,4.426424983453169,5.253385397708851,10.54,2.9583785010331,0.0,0.0,0,0,2.760641503419881,2.1260000000000003,4,0,15,166.38763600000004,269.328128,0.0,157.47,6.685266617999999,0.0,3253.6230772994963,5160.450015373148,0.0,206.47049305188568,32.0,55.0,452.6326450316251,-96.17507034252418,-0.7682639999999974,-1.019377777777771,-1.2626775346381514,97.2677014333837,6.484513428892247,0.9975788483240376,2.5872263004079747,2.3442027448929736,4.426424983453169,3.9700244413479377,42.39866795905162,4.01281653513668,3.9073495466513495,3.8161815265580894,42.17624142018648,30.959435776959623,4.004932526816936,17.846321922796797,18.16470588235294,18.76,8.07854610778443,19.32362565828619,0.352824074074074,0.0,0.0,2.1006516669551294,40.44787589866777,-1.8287866664295571,83.65000000000002,1.081781341682587,7.974566771699621,0.1683913964836,13.491172,12.426828,9.23,0.00196558,1.35654,2.8582,0.090854,36.866
"1-ethoxy-1,1,2,2,3,3,4,4,4-nonafluorobutane",CCOC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-6.890208333333334,0.7064777716131744,15.375,5.3442942033910805,7.517035328733454,15.33,2.202984705333322,0.0,-0.4243565759637184,0,0,3.802404207435597,3.4486000000000008,5,0,21,236.18713200000005,392.1176680000001,201.728676,225.24,21.78195456,16.721608559999996,4602.791321023745,7408.991920193795,4242.566395858499,214.5860457502055,56.43990929705217,154.29478458049886,616.2728253749724,-89.47498680712056,-0.8360702947845785,-1.1000226757369558,-1.2305827212045877,144.59671641040086,6.885557924304803,0.9880215095762056,2.565660897158553,2.3232008229873204,5.3442942033910805,5.275580248746401,82.42080902615946,5.319190904771939,5.210529598735818,5.113241423724139,82.26467701229183,61.62247776277819,5.325098879617382,25.16023306627822,25.70980392156863,26.559999999999995,11.47842215568862,27.173100627869594,0.7318664965986397,0.0,0.0,2.649940023416408,55.46921828700792,-3.122910664494688,117.11000000000004,1.0695502892762256,12.0843208503013,0.1186075537568958,19.168965,16.769035,9.23,0.001041205,0.6931,3.0204,0.123026,55.255
"1,1,2,2-tetrafluoro-3-(1,1,2,2-tetrafluoroethoxy)propane",FC(F)C(F)(F)COC(F)(F)C(F)F,-5.154444444444445,0.6619647949455549,14.142857142857142,4.180543793645714,6.293771394103479,13.4,3.641965973534973,0.0,-2.4702314814814814,0,0,4.098308913957761,2.7613000000000003,4,0,18,205.928152,333.82412800000003,227.643264,197.34,16.073345233698,9.915455424,3987.525353069496,6326.348086919748,4467.1124043074,215.25901716066164,11.222222222222218,-27.88888888888889,502.9441782945915,-87.97291865183973,-0.9091466049382704,-1.189999999999997,-1.2512210977209357,124.44569745275793,6.913649858486551,1.992498040313151,2.5897144139077426,2.3464580130744603,4.180543793645714,5.3747875042652415,73.55344770105171,5.422582680700772,5.29916402373174,5.176858117689551,74.12013413088323,58.87784341580197,5.478137727757615,21.759650400582665,22.28627450980392,23.04,9.745611976047904,23.41817908936707,0.0,0.0,0.0,2.422757804135378,49.61621394033136,-2.461307274094571,101.26000000000003,1.1057796296062972,10.193929778018338,0.1389474991428716,16.275172,14.652828,9.23,0.002305636,1.25996,1.6358,0.104854,45.988
"1,1,1-trifluoro-2-(trifluoromethoxy)ethane",FC(F)(F)COC(F)(F)F,-5.212777777777777,0.544353304875439,13.8,3.563001750182873,4.383141909705773,9.54,7.539999999999997,0.0,-2.295138888888889,0,0,2.5264552398822677,2.0851,2,0,12,145.41019200000002,230.270464,0.0,141.54,2.7922410000000006,0.0,2756.993417160998,4263.344293527349,0.0,217.61441709725787,14.638888888888886,38.86111111111112,275.19163348741523,-82.80695099555918,-1.1845590277777756,-1.527777777777772,-1.32462887119025,82.9516438019566,6.912636983496384,1.992511818638261,2.6273879404925182,2.384604176791054,3.563001750182873,3.9680746196825054,38.46466016028337,4.016825600045853,3.891203006205031,3.7674364179001993,38.86419899456055,32.17573790426,4.070048167214259,14.958485069191552,15.43921568627451,16.0,6.279991616766466,15.908336012362012,0.0,0.0,0.0,1.8553885422075336,35.62907291846956,-1.7912699957517186,69.56,1.1942782736197255,6.099492693252299,0.1912912607362388,10.487586,10.420414,9.23,0.005357976,2.71965,1.6081,0.0631,30.765
"1,1,1,2-tetrafluoro-2-(trifluoromethoxy)ethane",FC(OC(F)(F)F)C(F)(F)F,-5.6433333333333335,0.5709020914564945,16.636363636363637,3.986683495990278,4.631349870718079,10.47,4.820563624272379,0.0,0.0,0,0,2.702030013717984,2.3807,1,0,12,154.691728,242.93119999999996,0.0,153.51,2.7922410000000006,0.0,2875.629724976749,4410.49328617445,0.0,229.777772201526,-1.75,3.25,200.446709559244,-70.90295961969301,-1.555392361111111,-1.9750694444444372,-1.3472207793253406,86.19128434324483,7.182607028603736,2.9837650421222723,2.623389905639593,2.381327390746148,3.986683495990278,4.008667974425025,42.66509906057014,4.060355726183819,3.928196253935694,3.8007408994247895,42.986173849895216,34.508813184859626,4.104871249696647,15.471230881281866,16.137254901960784,16.76,6.214247305389221,16.24796790494036,0.0,0.0,0.0,2.033864329713891,36.64324414250814,-1.722331894662508,71.32000000000002,1.241120009838499,6.215440435200311,0.1737482660380435,10.377793,10.530207,9.23,0.003675179,2.01633,1.1891,0.055126,33.262
"1,4-dibromoperfluorobutane",FC(F)(Br)C(F)(F)C(F)(F)C(F)(F)Br,-6.229166666666667,0.5222376672958748,15.857142857142858,5.300082077607573,5.779644730092271,14.4,2.1464968831584,0.0,0.0,0,0,3.559614542941606,4.2324,0,0,14,178.885986,280.07178,0.0,174.4952,17.338896,0.0,3214.7408439600003,4911.40777246,0.0,322.6597555652328,-1.3921502757481643,-33.94759385235576,340.7249990790558,-10.93967805089992,-0.7668755102040905,-0.8997877551020306,-0.1925955918367346,122.93357099999992,8.780969357142853,0.2550805702300794,2.5629467563070345,2.31694368991198,5.300082077607573,4.233792596614905,62.85061258896036,4.660873149434936,4.566802881266025,4.531101167744162,62.37786629130163,46.7635681082761,4.634541236406339,17.997815003641662,18.807843137254903,19.312,10.320958083832336,18.476523716064403,0.0,0.0,0.0,2.428571428571429,70.91565431800068,-3.966581247135904,116.3,1.1983816964285714,8.4453125,0.0,17.236,11.664,0.0,0.000866592,0.55195,1.2074,0.049204,46.948
"3,3,4,4,4-pentafluoro-2-butanone",CC(=O)C(F)(F)C(F)(F)F,-5.765046296296296,0.5367343774478033,13.4,4.568979241768044,4.798070655509998,9.32,1.4258019412627576,0.0,0.1879861111111112,0,0,2.026167592771761,1.773,3,0,13,143.66917200000003,217.545088,0.0,135.82,3.342633309,0.0,2765.1514654352472,4161.913491461447,0.0,222.22535735886208,37.36094674556213,77.42011834319527,388.7757220663881,-45.04550032709553,-0.2891130177514764,-0.3882248520710022,-0.5275922565067519,87.62572158299761,6.740440121769047,0.9959595701246036,2.555794949786681,2.312617004257018,4.403817966606919,3.599853035764077,34.91221492641715,3.636501076659229,3.55074787275938,3.489327752916954,34.21345999549051,25.875402786824004,3.5766780118259334,15.445739257101238,15.741176470588236,16.240000000000002,7.345735928143712,16.56870411978366,0.1879861111111112,0.0,0.0,1.874194459738483,34.43219085918335,-1.6991703978126889,77.59,1.003922262296208,7.831583477061889,0.1674091801261479,12.267379,9.442621,17.07,0.003419533,1.993,2.5496,0.073777,33.704
"1,1,1,2,2-pentafluoropentan-3-one",CCC(=O)C(F)(F)C(F)(F)F,-5.763796296296296,0.5889347711084714,13.272727272727272,4.590778800906395,5.505177436696545,10.32,1.874984861591696,0.0,0.946412037037037,0,0,2.578885417819642,2.1631,5,0,16,164.64661600000002,260.274596,93.312,151.75,10.588047342,3.342633309,3261.7811255737447,5086.115690427296,2132.3065743035995,210.9133772672748,50.25,135.75,565.2642443797314,-53.70986305108366,-0.1545472656250015,-0.2197265624999995,-0.512032821996973,96.99394345904338,6.062121466190211,0.9880090731508662,2.5505158276147366,2.306845701862609,4.447946506938796,4.160543674943555,44.64472558934173,4.193685410617601,4.116210283419549,4.060927576654859,43.93936006077857,33.23126109987414,4.138907537600935,18.33357611070648,18.46666666666667,19.0,9.144290419161678,19.98399376570784,0.946412037037037,0.0,0.0,2.176807588956902,35.71987351738496,-2.111451527857546,91.68000000000002,0.917951945924618,9.759659442406734,0.155328145284173,15.270965,11.449035,17.07,0.003359393,1.82173,2.6714,0.103104,38.3
"1,1,1,2,2-pentafluoro-3-(1,1,2,2-tetrafluoroethoxy)propane",FC(F)C(F)(F)OCC(F)(F)C(F)(F)F,-6.133727796674226,0.6965085710325051,14.8,4.400080471370019,6.59438559792308,14.330000000000002,3.761042649288776,0.0,-2.867222222222223,0,0,3.882699571593224,3.0585000000000004,3,0,18,215.20968800000003,348.95449600000006,242.773632,209.31,15.889990923697995,9.609791712,4106.161660885246,6502.673508326049,4643.4378257137,223.36792056350708,14.839506172839505,4.9753086419753085,433.9786566589839,-79.71584649611992,-1.1270317901234557,-1.454475308641975,-1.265895219869261,130.21762376490017,7.2343124313833425,1.9925060000131207,2.587487697905022,2.344691480086728,4.400080471370019,5.518448649956497,80.86755592438534,5.568547872305006,5.439879212449607,5.314233025423628,81.36978693025783,64.8407857946863,5.6185814311632045,22.27239621267298,22.9843137254902,23.8,9.67986766467066,23.75781098194542,0.0,0.0,0.0,2.494102943865616,50.59565625340546,-2.7386695790537856,103.02000000000002,1.1418830216930806,10.31662519790355,0.1297019603051314,16.165379,14.762621,9.23,0.00223215,1.17338,2.5735,0.096249,48.811
"1,1,2,2-tetrafluoro-3-methoxypropane",COCC(F)(F)C(F)F,-4.005208333333334,0.5484163332007153,12.666666666666666,3.7020861454013385,4.704563232876945,8.679999999999998,2.644278396284407,0.0,-1.2314814814814814,0,0,2.897669538544983,1.5332,6,0,15,147.824564,239.337508,82.363392,133.53,8.542979445999999,3.562260920547,3016.3504616679943,4789.961229432245,1976.2906722751468,187.00912488505668,21.79555555555556,-4.088888888888893,555.3467006560179,-118.33984269270664,-0.3579937777777753,-0.5127111111111069,-1.2276237332202842,77.99920645014971,5.199947096676648,0.9975783060603628,2.5898972387611643,2.34660853151165,3.7020861454013385,3.77515516563077,33.1111449228981,3.808861332192783,3.7227820246636,3.6399506004483992,33.305445810592325,25.641270824475768,3.8378350742585456,16.82083029861617,16.768627450980393,17.240000000000002,8.21003473053892,18.64436187312949,0.940763888888889,0.0,0.0,2.1006516669551294,29.813477082869618,-1.604717116388584,80.13000000000004,0.953024031148924,7.683775733499809,0.2039231540659268,13.710758,12.207242,9.23,0.003289578,1.94187,1.7355,0.106914,31.899
"1,1,1,2,2,3,3,4,4-nonafluorohexan-5-one",CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-7.004791666666666,0.71424251878554,15.125,5.619692713382383,7.309928547546906,15.04,1.8413890252664813,0.0,-0.2218608276643991,0,0,3.309544190787656,3.0436000000000005,3,0,19,222.750204,352.4981200000001,160.360896,215.56,17.103167136,9.699767135999998,4232.956016975247,6592.097762041446,3181.2569084811,233.902077468024,42.08864265927977,82.23268698060942,473.5585313332351,-37.49672337560655,-0.4474905817174495,-0.582409972299168,-0.5347936086804431,142.5086635340026,7.500455975473821,0.9959584140969132,2.5437205037604835,2.300613520944035,5.529367318545283,5.151034899664943,80.40914567332416,5.193461945219732,5.094755901036217,5.025732826844338,78.94377876797226,59.477797019956085,5.117542739347408,23.272396212672977,23.9843137254902,24.8,10.679867664670658,24.75781098194542,-0.2218608276643991,0.0,0.0,2.5681046062879584,53.879708269277415,-2.926896670717269,112.81000000000002,1.054385811150387,12.16555532739622,0.1048341880996757,17.835379,13.894621,17.07,0.001458707,0.79682,2.5442,0.098816,54.07
"1,2-dibromo-2-chloro-1,1,2-trifluroethane",FC(F)(Br)C(F)(Cl)Br,-3.734567901234568,0.6450180181478005,20.25,4.020391543176799,3.2677868380553634,9.04,2.547880827288455,0.0,0.0,0,0,2.648040528435394,3.2311000000000005,0,0,8,95.880579,139.887123,0.0,85.9541,0.0,0.0,1611.5417603969,2300.802927907,0.0,411.11921305211865,-0.0453532235939645,-22.82407407407408,224.7060724432293,-1.0167690441626245,-0.5112250000000014,-0.4917515624999998,-7.43906250000072e-05,60.73592381028746,7.5919904762859325,0.2549871288302315,2.6068732008931685,2.346819094350983,4.020391543176799,2.253421022682077,23.54922792415646,3.0790438898613157,3.033303154389207,3.075293672056177,24.273665944523263,17.911338340810065,3.1548152242964465,9.979970866715222,10.24313725490196,10.244,7.958682634730539,9.891763984973757,0.0,0.0,0.0,1.0943609377704335,60.20225468019829,-3.1339518744397084,91.56000000000004,1.2421875,4.125,0.0,13.291,6.609,0.0,0.002609022,1.48649,0.4217,0.022484,27.796
"1,1,1,2-tetrafluoro-2-(difluoromethoxy)ethane",FC(F)OC(F)C(F)(F)F,-5.378541666666667,0.5732475481548114,15.9,3.7348237213155926,4.330735666898478,9.54,3.5434808749653883,0.0,-3.7531250000000007,0,0,2.945464983860259,2.0835,2,0,12,145.41019200000002,226.522368,0.0,141.54,2.975705103,0.0,2756.993417160998,4225.1509870514,0.0,217.61441709725787,-2.3611111111111125,-23.63888888888889,275.19163348741523,-82.80695099555918,-1.184559027777775,-1.527777777777772,-1.32462887119025,82.9516438019566,6.912636983496384,2.982982567918272,2.6234352075684786,2.381357964060513,3.7348237213155926,3.86012483339981,37.38112834985395,3.908472419002911,3.78459212384161,3.664406750090856,37.69648526523656,30.17183006154326,3.95327679428186,14.958485069191552,15.43921568627451,16.0,6.279991616766466,15.908336012362014,0.0,0.0,0.0,1.8553885422075336,35.62907291846956,-1.4349299957517188,69.56,1.200289993478712,6.094693004220108,0.1909115593804334,10.487586,10.420414,9.23,0.004531641,2.39889,1.5554,0.063663,30.63
pentyl benzoate,CCCCCOC(=O)c1ccccc1,-0.2206453136810275,0.5291550856889891,9.785714285714286,2.290796853979712,8.531675051622047,10.76880220646178,3.603400927138195,0.0,2.6533578987150417,0,0,4.761740176882632,3.0336000000000016,16,0,30,224.68504800000008,392.087208,310.182424,176.94,49.520967706188,46.86785391049,4851.1172770729845,7966.114449937844,6636.331041566939,200.41080952718508,34.13333333333336,38.524444444444434,1557.3847964813046,-49.26426573264622,0.1133266666666642,0.0933333333333317,-0.5146462271999984,39.43583931948582,1.314527977316194,0.9879404738424064,2.439906391731321,2.1939991791664726,2.038515486916347,6.399365533733304,89.2072855037009,6.402376899270751,6.381920098122976,6.327944398128906,91.44904576746,72.26709720708082,6.5532748020689775,29.764020393299347,28.50196078431373,28.879999999999995,19.34891497005989,33.741089313783824,2.124024943310657,0.0,0.2,3.633985000288463,33.439023826265945,-3.338685792193337,163.62000000000003,0.268512291930808,23.766781439918184,0.268512291930808,32.312688,18.655312,26.3,0.003405178,1.78505,1.7261,0.258777,51.556
