Name,smiles,RDKit2D_MinEStateIndex,RDKit2D_qed,RDKit2D_HeavyAtomMolWt,RDKit2D_HallKierAlpha,RDKit2D_LabuteASA,RDKit2D_TPSA,RDKit2D_VSA_EState1,RDKit2D_VSA_EState3,RDKit2D_VSA_EState8,RDKit2D_NHOHCount,RDKit2D_NumHDonors,RDKit2D_Phi,RDKit2D_MolLogP,RDKit2D_MolMR,Mordred2D_SpMAD_A,Mordred2D_ATS1dv,Mordred2D_ATS3dv,Mordred2D_ATS4dv,Mordred2D_ATS5dv,Mordred2D_ATS0Z,Mordred2D_ATS1Z,Mordred2D_ATS0m,Mordred2D_ATS1m,Mordred2D_ATS2m,Mordred2D_ATS3m,Mordred2D_ATS0p,Mordred2D_ATS2p,Mordred2D_AATS0dv,Mordred2D_AATS0m,Mordred2D_AATS0se,Mordred2D_AATS0are,Mordred2D_AATS0i,Mordred2D_ATSC0dv,Mordred2D_ATSC1dv,Mordred2D_ATSC0m,Mordred2D_ATSC1v,Mordred2D_ATSC0se,Mordred2D_ATSC0pe,Mordred2D_ATSC1pe,Mordred2D_ATSC1are,Mordred2D_ATSC1p,Mordred2D_ATSC1i,Mordred2D_AATSC0dv,Mordred2D_AATSC0m,Mordred2D_AATSC0are,Mordred2D_AATSC0i,Mordred2D_BCUTdv-1l,Mordred2D_BCUTm-1h,Mordred2D_BCUTare-1h,Mordred2D_BCUTp-1l,Mordred2D_SpAbs_Dzp,Mordred2D_VR2_Dzp,Mordred2D_Xp-5d,Mordred2D_Xp-6d,Mordred2D_Xp-7d,Mordred2D_SZ,Mordred2D_Mare,Mordred2D_Mi,Mordred2D_SpMAD_Dt,Mordred2D_SsCH3,Mordred2D_ETA_alpha,Mordred2D_ETA_beta,Mordred2D_ETA_epsilon_1,Mordred2D_ETA_epsilon_5,Mordred2D_ETA_dEpsilon_D,Mordred2D_fragCpx,Mordred2D_IC0,Mordred2D_TIC0,Mordred2D_MIC5,Mordred2D_ZMIC0,Mordred2D_ZMIC1,Mordred2D_FilterItLogS,Mordred2D_VMcGowan,Mordred2D_AMID,Mordred2D_MID_h,Mordred2D_MPC6,Mordred2D_piPC1,Mordred2D_piPC5,Mordred2D_piPC6,Mordred2D_TpiPC10,Mordred2D_TopoPSA,ChemInfo_PMI3,ChemInfo_RC2,ChemInfo_RC3,ChemInfo_DIP,ChemInfo_ISO,ChemInfo_HOMO,ChemInfo_GTOT,ChemInfo_HARD,ChemInfo_SOFT
docosanoic acid,CCCCCCCCCCCCCCCCCCCCCC(=O)O,-0.6509502356326318,0.2286677165264811,296.24,-0.53,151.35879128239813,37.3,0.0,8.557019858797606,2.2828908815245663,1,1,20.061475157617565,7.892900000000008,105.6498000000001,1.2182902098572703,130.0,100.0,96.0,92.0,964.0,1118.0,3730.45348,3950.606294999998,4565.943263000001,4257.865525,82.20517581335599,162.86370285152705,2.323529411764706,54.85961,7.179517647058821,5.514117647058823,166.12875139194054,111.88235294117648,17.32179930795848,2024.5283261176469,-67.57086941548447,2.3306437647058806,4.246194117647053,-0.1733559688581167,-0.162422145328704,-0.1699947541547683,-0.7213726598561774,1.6453287197231836,29.77247538408304,0.0605190311418685,1.197361733434286,0.9879320021892136,16.013906613015997,3.554728769831095,0.7416090420084394,402.4518052481159,5.008197665668365,2.442513902507416,1.6387297959570934,1.096256951253708,32.0,0.9341176470588236,1.140516828775328,16.461691492733888,2.2828908815245663,11.666666666666666,13.5,0.4637254901960784,0.7453333333333333,0.0185555555555555,23.02,1.0827203878670804,73.62498637496147,21.67916953538139,89.80102835834022,79.70661737501307,-7.703212926046223,328.2800000000001,1.9442313801594735,3.382087991639046,18,3.218875824868201,3.044522437723423,2.995732273553991,5.402677381872279,37.3,14664.18294,0.03733,0.03449,1.7684,241.66,-0.26845,-1014.772992,0.27961,3.57641
2-methoxypropene,C=C(C)OC,0.7546296296296298,0.422298955221396,64.043,-0.46,32.258019568342,9.23,4.555555555555555,0.0,5.256944444444445,0,0,1.6548171751412428,1.1664,21.822999999999997,1.0452503719011013,42.0,3.0,0.0,0.0,216.0,216.0,841.1529970000001,769.7129239999999,788.8850839999998,466.01990599999976,15.355707238792,18.540795841943,4.461538461538462,64.70407669230771,7.48165323076923,5.843846153846155,167.07460971973018,42.92307692307693,14.994082840236691,441.1976547692306,-150.64003299049492,1.006116923076923,1.4914769230769225,0.1091751479289945,0.0960946745562132,-1.0618528482268406,-6.445201194826809,3.3017751479289945,33.93828113609466,0.1207100591715975,1.16674687429562,0.9954330293161756,16.004548837520787,3.5222715995066207,0.7765216738803591,23.255821767095565,2.000493043029443,0.0,0.0,0.0,6.666666666666668,0.9569230769230772,1.1438880505301472,2.983717708365369,3.405092592592593,2.333333333333333,3.5,0.5128205128205128,0.8533333333333333,0.0,4.01,1.2389012566026305,16.105716335834195,19.632750273202937,18.28260558828488,13.028693052322849,-0.701722352109148,68.79000000000002,1.7393603864164349,1.7933797962207212,0,1.791759469228055,0.0,0.0,2.995732273553991,9.23,169.7251424,4.24639,2.97965,1.8249,46.43,-0.21627,-232.344694,0.25612,3.904419803
"dioctyl 1,2-benzenedicarboxylate",CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,-0.4438205472120857,0.2320894854450205,352.26000000000016,-1.84,170.55049583773726,52.60000000000001,10.718569523802625,0.0,5.174480971151621,0,0,13.95299134462422,6.721200000000008,113.75900000000009,1.2553807898004947,271.0,381.0,400.0,384.0,1158.0,1308.0,4524.821340000001,4786.863939999999,6011.155895999998,6383.152161999999,86.401706384262,160.78130250098002,4.575757575757576,68.55789909090912,7.419407272727271,5.801818181818183,163.8142494892646,200.12121212121212,74.6969696969697,2213.6056112727274,-105.58310386453071,4.124391272727272,6.386012121212118,0.2626848484848596,0.2242424242424307,-1.0940447178181916,-7.0218391898028525,3.032139577594124,33.53947895867769,0.0998530762167125,1.267113262603703,0.987143610207569,16.016118086322926,3.5578003520258017,0.7403101791059254,503.83094278712434,5.764760903382546,4.337082025872017,2.689616404830436,1.81077546886892,35.666666666666664,0.9551515151515152,1.1322431449293966,18.52383058912423,4.384599546359482,13.333333333333334,24.5,0.5161616161616162,0.8095238095238094,0.0,28.04,1.234388884083241,81.46966634949393,29.278013509526573,101.69054394287048,68.04904055244099,-7.541263546369009,340.14000000000004,1.9731255138252533,7.562882875925384,42,3.5263605246161616,5.042214707249578,4.98787830697364,7.133495456143613,52.60000000000001,10147.72651,0.06557,0.04984,3.6096,266.26,-0.25394,-1237.875989,0.20298,4.926593753
2-phenoxyethanol,OCCOc1ccccc1,0.0643792517006802,0.6762728590662826,128.08599999999998,-1.02,60.06906632999306,29.46,5.105138888888889,8.402570861678004,0.4294718442932728,1,1,2.7681020697322096,1.0577,39.02280000000002,1.293214339703486,110.0,116.0,62.0,48.0,426.0,458.0,1676.2096099999994,1711.431598,2026.651219,1770.1954409999994,28.043737048489994,44.611122403698005,6.5,83.81048049999997,7.710610000000003,6.1450000000000005,161.7216970283745,72.2,6.299999999999997,721.7174322000001,-6.889734912408793,1.8822791999999997,2.6612799999999988,-0.158420000000003,-0.2000000000000015,-0.1506847999999966,-1.1117970124999903,3.61,36.085871610000005,0.1424999999999999,1.315761161912249,1.89688640151482,16.004551465312485,3.520937154316803,0.7784006898410635,73.65698759414873,3.410155860715724,1.5134200059864025,0.6371368471241508,0.348461712529338,12.333333333333332,0.98,1.1247610188005648,8.877603837406303,0.0,4.666666666666667,12.25,0.5766666666666667,0.8030303030303029,0.0503030303030304,10.02,1.3609640474436813,27.219280948873624,29.65557585791037,35.69610437365713,28.31407349889519,-1.5860940916778905,111.56000000000004,1.9704545566963467,3.7023161260990367,8,2.6390573296152584,4.261799207675722,3.6260062122954255,5.696883732965045,29.46,884.3020564,0.63389,0.57188,2.2192,87.38,-0.21252,-461.159658,0.21862,4.574146922
ethyl hexanoate,CCCCCC(=O)OCC,-0.059305555555555,0.4361738106721367,128.08599999999998,-0.53,62.568913158156434,26.3,4.749501133786849,0.0,4.452215372260016,0,0,6.2388963754427404,2.1298000000000004,40.775000000000006,1.142991482812312,84.0,58.0,46.0,34.0,432.0,456.0,1682.3059939999998,1635.7901010000007,1887.781373,1640.9075479999997,30.711414477584,51.29106536533899,4.230769230769231,64.70407669230768,7.481653230769232,5.843846153846154,167.07460971973012,79.84615384615387,28.99408284023669,882.3953095384613,-150.6400329904949,2.0122338461538454,2.982953846153845,0.1091751479289931,0.096094674556212,-1.06185284822684,-6.445201194826905,3.071005917159764,33.938281136094666,0.1207100591715975,1.1667468742956202,0.9871880494027364,16.013981722764342,3.5549072424319594,0.7415463034140355,81.5270948188153,3.1251569593607518,0.6371368471241509,0.4206304961780411,0.1443375672974064,13.333333333333332,0.9569230769230768,1.1438880505301472,6.252824143307696,3.9472963907785337,4.666666666666667,6.75,0.5128205128205128,0.8533333333333333,0.0,9.02,1.2389012566026305,32.21143267166839,25.31551385798607,36.56521117656976,22.92976312449921,-2.3439242259185447,131.02000000000004,1.865329824543886,3.650873698709266,4,2.3978952727983707,1.9459101490553128,1.791759469228055,4.174387269895637,26.3,1272.431246,0.43268,0.39746,1.9894,91.56,-0.2612,-464.76816,0.27793,3.598028281
octanenitrile,CCCCCCCC#N,0.7397959183673469,0.5181479505798525,110.09499999999998,-0.51,57.68642551007453,23.79,0.0,8.17278195074326,2.1987033100277147,0,0,7.065566666666667,2.870480000000001,38.989,1.180833669927787,50.0,32.0,28.0,24.0,352.0,384.0,1365.549977,1359.6932440000005,1369.8587549999993,1222.677482,30.190393572735,52.63761251364099,2.75,56.89791570833333,7.1376135000000005,5.5010375,166.63998716223895,45.83333333333333,9.74305555555555,712.2668009583333,-91.87597345651623,0.4119838333333331,1.133533333333332,-0.0393361111111104,-0.0268140625000001,-0.4234812565816434,-2.5527977394843235,1.909722222222222,29.67778337326389,0.0429734374999999,1.310596292462872,0.9879412381147072,14.054168675291772,3.208618225918216,0.961634627320451,53.767969925760326,2.853820702866107,0.6035533905932737,0.3383883476483184,0.1767766952966369,11.666666666666668,0.9345000000000002,1.1418921084103737,6.164930959811597,2.1987033100277147,4.4,7.25,0.4666666666666666,0.7444444444444444,0.0,8.01,1.1431558784658322,27.435741083179973,23.21738137190078,33.05360485134648,25.27689175181006,-2.7389760035187445,124.96000000000004,1.869974170870457,1.7054887594585275,3,2.3978952727983707,1.9459101490553128,1.791759469228055,4.127134385045092,23.79,996.9216881,0.53253,0.50729,3.8926,86.77,-0.31235,-368.454814,0.34617,2.88875408
"dipentyl 1,2-butanedioate",CCCCCOC(=O)c1ccccc1C(=O)OCCCCC,-0.4609155066347521,0.4752630490370072,280.194,-1.84,132.3608431513576,52.60000000000001,10.434605053836655,0.0,4.940923503694622,0,0,8.960064461096142,4.380600000000004,86.05700000000006,1.263864613085885,247.0,357.0,376.0,352.0,930.0,1020.0,3647.043846000001,3775.994158,4848.904673999999,5202.611788,64.332951526074,114.655161631886,5.791666666666667,75.98008012500001,7.579504499999999,5.986250000000001,163.16588553042655,175.91666666666669,69.08333333333334,1691.1649792500002,-101.14456084950233,3.9115889999999993,5.713991666666663,0.2054416666666665,0.1583333333333359,-1.068919649000002,-6.898650556853939,3.664930555555556,35.232603734375004,0.1258159722222221,1.2842022759882052,0.9871436102919618,16.016111312766487,3.5577611601323973,0.7403101790968944,304.1004971503195,5.198759474863354,3.587082025872016,2.145849592171687,1.5012410757552668,27.666666666666664,0.9683333333333334,1.1299231185373984,14.68619905464762,4.177917078902483,10.333333333333334,21.5,0.5472222222222222,0.8393939393939394,0.0,22.04,1.3085024445205309,62.80811733698548,28.731829727950043,79.32594791071882,48.49722389843213,-5.169055254995698,255.6,1.9657880872149789,7.542836271946409,36,3.332204510175204,5.002687124247082,4.946096772958684,7.05380177991138,52.60000000000001,5652.102721,0.11745,0.08948,3.3691,202.04,-0.25407,-1002.156151,0.20374,4.908216354
deuterium sulfide,[2H]S[2H],0.2499999999999997,0.3574693274556817,32.067,0.35,16.733064950815315,0.0,11.583333333333334,0.0,0.0,0,0,0.0361487098234495,0.1128,10.381,0.9428090415820632,0.0,0.0,0.0,0.0,258.0,32.0,1029.875728,64.63296000000001,1.016064,0.0,9.299225809698,0.4446129048489999,0.0658436213991769,343.2919093333333,7.393592333333333,5.211200000000001,159.055037082866,0.1316872427983539,-0.0877914951989026,642.8178026666667,-157.98386206915453,0.0888166666666665,0.0962666666666666,-0.0641777777777777,-0.0255999999999999,-2.2165393354884446,-4.661088131328444,0.0438957475994513,214.2726008888889,0.0127999999999999,2.3305440656642205,-0.0481296631822558,32.06077934342285,2.5166638345873147,0.657003859722209,8.578869316425685,1.1362778716694515,0.0,0.0,0.0,3.0,0.912,1.111779023057408,1.8213672050459184,0.0,0.8333333333333334,0.75,0.5222222222222221,0.5222222222222221,0.0,2.03,0.9182958340544896,2.7548875021634687,17.72711351205231,9.23308333814104,9.23308333814104,0.2752679050973753,27.21,1.6380711874576983,1.7071067811865477,0,0.0,0.0,0.0,1.3862943611198906,0.0,3.5820562944161494,132.22314,72.50363,1.2399,14.47,-0.25345,-399.292769,0.287,3.484320557491289
"2-chloro-1,1,2-trifluoroethyl difluoromethyl ether",FC(F)OC(F)(F)C(F)Cl,-4.629243827160494,0.4832940928615504,182.475,-0.1,57.71362372764249,9.23,59.02453703703704,0.0,-3.743518518518519,0,0,3.3044559221200664,2.3528,22.785,0.9972043492346658,175.33333333333331,262.55555555555554,261.33333333333337,108.88888888888889,868.0,516.0,3752.191612748851,2119.5453291759995,4179.40022670914,4063.54370316834,16.202774809698003,18.397156139,26.30041152263375,312.6826343957376,11.790484750000005,11.061575,218.4665737614915,92.19341563786008,1.382373113854594,915.8111124421632,-68.81684100997202,4.45385025,6.366825,-1.0285312499999983,-1.256756249999996,-1.01019710144025,-18.636151710305278,7.68278463648834,76.3175927035136,0.6448187499999998,6.576177038011248,0.7723368486729036,35.45051679861736,4.119362996882374,0.5348346572470583,116.14935257465166,3.313232955795564,0.4714045207910317,0.0,0.0,14.999999999999998,1.291,1.2927235952860936,4.9672964171549285,0.0,3.976190476190476,6.5,1.2186507936507938,1.4023809523809525,0.0,9.07,2.054585169337799,24.65502203205359,48.78344306004557,41.01222115279309,37.38966490387483,-1.779134975106451,80.04000000000002,1.8092213209551933,12.016282552398666,0,2.302585092994046,1.6094379124341005,0.0,4.02535169073515,9.23,768.8948485,0.72266,0.6601,2.1426,46.83,-0.32759,-1150.105546,0.32419,3.084610876
diethyl hexanedioate,CCOC(=O)CCCCC(=O)OCC,-0.1978158593684382,0.4652296975272086,184.106,-1.06,84.57386471650032,52.60000000000001,9.482615425799947,0.0,4.375444171495759,0,0,7.888177213512916,1.673,51.73400000000004,1.16452647306647,152.0,108.0,88.0,76.0,634.0,648.0,2484.8023660000003,2380.760364999999,2921.9896859999994,2606.709613,38.464848287282,62.48242686218799,6.3125,77.65007393750001,7.80451175,6.206875,166.82082626707756,135.875,49.30859375,1206.519162875,-191.83867371724935,3.701631499999999,5.138787499999998,0.1450808593749999,0.0855859375000007,-1.6206527738155048,-10.183453395653787,4.24609375,37.70372383984376,0.1737109374999999,1.178155630567526,0.9872344053979428,16.016101557931105,3.5575912356754333,0.7404402291509293,162.38802913546584,3.8393229105646456,1.068931892986822,0.6329795093937625,0.4705220308284977,18.33333333333333,0.9825,1.1429734720655755,8.493691006222013,3.548639189861232,6.333333333333333,11.0,0.5708333333333333,0.919047619047619,0.0,13.04,1.3663146570363986,43.72206902516476,24.603692087363697,51.86835758125854,31.404509360396588,-2.46717346252357,166.64,1.891071170154817,7.314108640360641,8,2.772588722239781,2.4849066497880004,2.3978952727983707,4.882801922586371,52.60000000000001,2838.856705,0.18419,0.17813,0.4318,117.55,-0.26592,-692.608051,0.27709,3.608935725
"1,1,1,5,5,5-hexafluoro-2,4-pentanedione",O=C(CC(=O)C(F)(F)F)C(F)(F)F,-5.401875,0.5101784044072118,206.041,-1.0800000000000003,67.51527610306093,34.14,67.97138888888888,0.0,0.0,0,0,3.068335714285716,1.6393,26.741,1.0022867979446772,264.0,416.0,268.0,420.0,796.0,576.0,3400.924679898621,2354.7375630112,4785.667604909821,3978.664181791999,17.981627809697994,26.065484144849,28.933333333333334,226.7283119932414,11.589529333333337,11.086000000000002,213.06889434289988,88.4,20.16,515.0098853758661,-32.40608851223654,5.692987733333332,7.877560000000001,-0.4147360000000002,-0.5377777777777719,-0.4826001241395392,-9.555017084310252,5.8933333333333335,34.33399235839108,0.6315555555555552,7.105665115816325,1.9899917379830248,19.00869724668722,4.127930784277748,0.5245821278128866,141.5808350091257,3.973217040302264,1.0606601717798212,0.5303300858899107,0.0,17.0,1.2933333333333332,1.2745148057038145,6.12989682230122,0.0,4.8809523809523805,11.0,1.1946031746031749,1.3322344322344324,0.0,12.08,1.8322628970242687,27.48394345536403,29.076215407887894,51.37980928623903,46.39499042321813,-1.961693336801157,95.01000000000003,1.8222688973810064,13.476652421954306,9,2.70805020110221,2.9444389791664403,2.302585092994046,4.762173934797756,34.14,988.5087058,0.54245,0.51133,1.6038,56.75,-0.29535,-941.167769,0.20629,4.847544719
methyl nonanoate,CCCCCCCCC(=O)OC,-0.0782485880154528,0.4357325104642842,152.10799999999998,-0.53,75.29879738694967,26.3,4.538979906777525,0.0,2.202826252414546,0,0,8.187200915313595,2.910000000000001,50.00900000000004,1.206070518363012,88.0,58.0,48.0,44.0,508.0,552.0,1974.8984920000005,1972.746695,2231.318482999999,2044.543342,38.06766609698,67.537229331037,3.6875,61.71557787500001,7.389933500000001,5.74375,166.78747415593688,86.0,25.0,1047.5152475,-152.14829421327772,2.0733199999999994,3.182687499999998,0.118571484375001,0.1093750000000004,-1.0554363209566424,-6.380821146064086,2.6875,32.734851484375,0.1031249999999999,1.1763453284353114,0.9878624089951188,16.014136070248675,3.5553901831791404,0.7410296312778316,108.64435240776216,3.491102280846388,0.9195759751233812,0.5618500601776564,0.3347879875616906,16.0,0.95,1.1428646439260055,7.788428731480962,3.646691599479298,5.666666666666667,7.75,0.4979166666666666,0.8277777777777778,0.0,11.02,1.198192411043098,38.342157153379134,26.176317087363696,43.93974703476992,31.027401934040167,-3.1723406314438565,159.20000000000007,1.8879355851513244,3.56683647925638,6,2.5649493574615367,2.19722457733622,2.079441541679836,4.499809670330265,26.3,2102.787026,0.26778,0.2405,1.9417,112.48,-0.2635,-543.335989,0.27857,3.589761999
methyl undecanoate,CCCCCCCCCCC(=O)OC,-0.0731639027792523,0.4189045446011191,176.12999999999997,-0.53,88.0286816157429,26.3,4.570925499064027,0.0,2.232499797631021,0,0,10.150792318707754,3.6902000000000026,59.24300000000005,1.2151257168701022,96.0,66.0,56.0,52.0,584.0,648.0,2267.49099,2309.7032889999987,2618.735557,2438.0567999999994,45.42391771637601,82.912609620735,3.3157894736842106,59.670815526315785,7.327177894736842,5.6752631578947375,166.5910129807099,91.89473684210525,24.997229916897517,1211.4672088421055,-153.1843582727422,2.1251014736842087,3.37092631578947,0.1246980609418244,0.1181163434903025,-1.051055577202919,-6.33692467109616,2.4182825484764536,31.88071602216068,0.0907479224376731,1.1827596597138934,0.9878613537366672,16.01413718943176,3.555396538101906,0.7410277179972015,144.82885963624253,3.7921966088932737,1.1695759751233812,0.7386267554742934,0.4597879875616906,18.66666666666667,0.945263157894737,1.1421644183547508,9.217486857656429,3.683969598322953,6.666666666666667,8.75,0.487719298245614,0.8095238095238094,0.0,13.02,1.167436723286701,44.36259548489463,26.829302161675905,51.43692891448666,38.289187184952624,-3.991658018499937,187.38,1.903927250049448,3.5675270132223824,8,2.70805020110221,2.3978952727983707,2.302585092994046,4.736198448394496,26.3,3380.792195,0.15928,0.14959,1.5152,133.89,-0.26856,-621.90963,0.28386,3.522863383
dimethyl octanedioate,COC(=O)CCCCCCC(=O)OC,-0.1685482279331485,0.4652296975272086,184.106,-1.06,84.57386471650032,52.60000000000001,8.998637975647355,0.0,0.0,0,0,7.888177213512916,1.6729999999999998,51.73400000000004,1.2065993647566415,144.0,92.0,76.0,72.0,634.0,648.0,2484.8023660000003,2380.760364999999,2834.2297579999995,2626.954285,38.464848287282,64.223994214188,6.3125,77.65007393750001,7.804511750000001,6.206875,166.82082626707756,135.875,41.30859375,1206.519162875,-191.83867371724935,3.701631499999999,5.138787499999998,0.1450808593749999,0.0855859375000007,-1.620652773815505,-10.183453395653787,4.24609375,37.70372383984376,0.1737109374999999,1.178155630567526,0.9966233683373524,16.016271636581713,3.558085055298166,0.7399383400405359,154.0771759843728,3.853276787439956,1.1105985596534889,0.6969234250586759,0.4324038738774453,18.33333333333333,0.9825000000000002,1.1429734720655755,8.76020319886074,2.7769593442672447,6.333333333333333,11.0,0.5708333333333333,0.919047619047619,0.0,13.04,1.3663146570363986,43.72206902516476,24.603692087363697,51.86835758125854,34.40450936039659,-2.46717346252357,166.64,1.891538006798514,7.134614941354058,8,2.772588722239781,2.4849066497880004,2.3978952727983707,4.882801922586371,52.60000000000001,2844.718104,0.20549,0.17776,1.4109,116.69,-0.26544,-692.598805,0.27758,3.602565026
4-phenylbutanoic acid,O=C(O)CCCc1ccccc1,-0.7167304421768701,0.7394137316906194,152.10799999999998,-1.31,71.84692742932317,37.3,0.0,8.391490614764425,0.0,1,1,3.326049348941004,2.0939,47.01580000000003,1.224012987887523,128.0,92.0,68.0,86.0,500.0,530.0,1966.76998,1976.2741480000004,2508.712526000001,2078.2099949999997,34.510762858188,60.945141844547,6.25,81.94874916666667,7.613756666666667,6.044999999999999,160.74408153316617,83.33333333333333,12.999999999999991,843.3135793333333,41.16148408405774,1.9334773333333328,2.8101833333333315,-0.2217583333333334,-0.2333333333333325,0.3726065046666654,2.293129573916655,3.472222222222222,35.13806580555556,0.1238888888888888,1.3319764761990542,1.856727390222004,16.013900294516205,3.5546963298684395,0.7416217345919494,77.94316208381181,3.73706396920039,1.6271137984537718,0.8841971654233107,0.5231597389607807,14.666666666666666,0.9733333333333332,1.121271250913978,9.759746280972292,0.0,5.666666666666667,14.0,0.5638888888888889,0.7871794871794872,0.0405982905982906,12.02,1.3250112108241772,31.80026905978025,31.117549269517355,42.355810146806384,29.772658690144254,-2.2190955242168604,135.44,1.961667032598684,3.385274913557706,12,2.833213344056216,4.303220141738605,3.840795496139778,6.076781781514788,37.3,1423.066633,0.382,0.35537,1.6037,104.12,-0.23964,-538.59746,0.23818,4.198505332
"diethyl 1,8-octanedioate",CCOC(=O)CCCCCCC(=O)OCC,-0.1315808266475651,0.4507433213223934,208.128,-1.06,97.30374894529356,52.60000000000001,9.61106910512394,0.0,4.497884504965133,0,0,9.764741398929049,2.4532000000000007,60.968000000000046,1.1772043133580088,160.0,116.0,96.0,80.0,710.0,744.0,2777.394864,2717.7169589999985,3309.4067599999985,3000.2230710000003,45.821099906678015,77.857807151886,5.526315789473684,73.08933852631579,7.676296421052629,6.065263157894737,166.6190989690389,144.21052631578948,50.37396121883657,1381.6071688421052,-195.79520838242743,3.818041263157895,5.412357894736841,0.1820567867035986,0.1321606648199447,-1.6187072486945338,-10.11941500391656,3.7950138504155126,36.35808339058172,0.1526869806094183,1.1843005976329954,0.9872344053979856,16.0161038032825,3.557603529343001,0.740441003016682,204.69873335688823,4.121442615658838,1.3147227048854204,0.8412609923560823,0.5344659464934111,21.000000000000004,0.9726315789473688,1.1422560631038623,9.944892951011552,3.605638977247577,7.333333333333333,12.0,0.5491228070175439,0.8916666666666666,0.0,15.04,1.3235315761100483,50.29419989218184,25.068443285572364,58.793908047347415,36.13424885599477,-3.278805608064132,194.82,1.9046742622031572,7.315886251610098,10,2.8903717578961645,2.6390573296152584,2.5649493574615367,5.062595033026967,52.60000000000001,3673.922441,0.1422,0.13765,3.0351,137.41,-0.26177,-771.183077,0.27644,3.617421502
pentyl pentanoate,CCCCCOC(=O)CCCC,-0.034302721088435,0.4357325104642841,152.10799999999998,-0.53,75.29879738694966,26.3,5.007222222222223,0.0,4.819102103804485,0,0,8.187200915313595,2.910000000000001,50.00900000000004,1.2038085180124984,92.0,76.0,70.0,50.0,508.0,552.0,1974.8984920000005,1972.746695,2275.198447,2078.30097,38.067666096980005,66.666445655037,3.6875,61.71557787500001,7.389933500000001,5.74375,166.78747415593688,86.0,29.0,1047.5152474999998,-152.1482942132777,2.073319999999999,3.1826874999999983,0.118571484375001,0.1093750000000004,-1.0554363209566424,-6.380821146064006,2.6875,32.73485148437499,0.1031249999999999,1.1763453284353114,0.9871436138617428,16.013982665429346,3.5549092036508734,0.7415480460045417,118.14087194855011,3.386825524473288,1.0778242655872443,0.5226925687940069,0.3484617125293379,16.0,0.95,1.1428646439260055,7.592643200296361,4.211574703955657,5.666666666666667,7.75,0.4979166666666666,0.8277777777777778,0.0,11.02,1.198192411043098,38.342157153379134,26.176317087363696,43.93974703476992,29.34186086912346,-3.1723406314438565,159.20000000000007,1.887545737713176,3.7226799308155343,6,2.5649493574615367,2.3978952727983707,2.079441541679836,4.499809670330265,26.3,1952.154041,0.26308,0.25908,1.7721,112.83,-0.26196,-543.340729,0.27914,3.582431755
5-phenylvaleric acid,O=C(O)CCCCc1ccccc1,-0.700868816662467,0.7031459241031646,164.11899999999997,-1.31,78.2118695437198,37.3,0.0,8.410673028470647,0.0,1,1,4.027317877752615,2.484000000000001,51.63280000000003,1.24570931059714,132.0,96.0,68.0,68.0,538.0,578.0,2113.066229,2144.7524449999987,2702.421063,2274.966724,38.188888667886005,68.63283198939597,5.703703703703703,78.26171218518517,7.544726074074076,5.963333333333334,161.27731914572172,88.66666666666666,15.33333333333333,936.5369934074072,39.84963081280898,1.976670518518518,2.938666666666665,-0.2086555555555552,-0.2185185185185196,0.3634570291851886,2.2425135715647317,3.28395061728395,34.68655531138545,0.1141015089163236,1.3226515631834257,1.837526499637617,16.013900828906202,3.5546992402527717,0.7416207077222178,94.12717925697989,3.866997949446691,1.800877484551667,0.8618680660540505,0.6252218115767465,15.999999999999998,0.9674074074074072,1.1231777654762831,10.37400826180459,0.0,6.166666666666667,14.5,0.5493827160493827,0.7809523809523808,0.036996336996337,13.02,1.297231327577664,35.025245844596924,31.08905016289248,46.16199100777707,31.71137163253214,-2.631024509531517,149.53000000000006,1.964678304815966,3.383681518435848,12,2.8903717578961645,4.316654432787733,3.7741966885207434,6.083644833903379,37.3,1555.124078,0.37872,0.32519,1.6829,113.98,-0.24002,-577.882919,0.23937,4.177632953
"1,2,3,5-tetrafluorobenzene",Fc1cc(F)c(F)c(F)c1,-1.6514814814814816,0.3019884488134719,148.058,-1.06,54.09354473120191,0.0,47.92648148148148,0.0,0.0,0,0,1.6105506102753016,2.2430000000000003,26.274,1.1643052181853584,192.0,348.0,245.0,49.0,542.0,444.0,2311.3741505990806,1802.5581853408,2739.5316446816,3105.21949168354,18.863621809698,28.62909724,23.166666666666668,192.61451254992335,10.223335333333331,9.535000000000002,195.40143999570816,69.66666666666669,8.66666666666667,434.4833541577872,-1.7593906778749894e-13,4.490390666666666,6.324566666666667,2.264405946700916e-15,3.490787905649187e-15,-1.4330326013379924e-15,1.5876823128893279e-16,5.805555555555557,36.2069461798156,0.634722222222222,7.597516347006799,2.9363793163335576,19.003276242625027,4.112046120783035,0.5429285687760332,75.17057949597958,3.8410402318003727,1.3046687202963472,0.6978043295730595,0.1111111111111111,12.333333333333332,1.1933333333333334,1.2170330423404945,8.382269056555813,0.0,4.142857142857142,14.0,1.0047619047619047,1.1457142857142857,0.0,10.04,1.4591479170272446,17.509775004326933,44.8341385277689,37.88120417556093,37.73082918277248,-3.1926411698838937,78.68,1.922495568428954,6.98091764940914,11,2.6390573296152584,4.541298109393681,4.342993403944672,5.825446857020557,0.0,698.9851205,1.23351,0.72315,1.2546,57.52,-0.2556,-629.12884,0.23125,4.324324324
