material or substance name,Validation,RDKit2D_MinEStateIndex,RDKit2D_qed,RDKit2D_HeavyAtomMolWt,RDKit2D_HallKierAlpha,RDKit2D_LabuteASA,RDKit2D_TPSA,RDKit2D_VSA_EState1,RDKit2D_VSA_EState3,RDKit2D_VSA_EState8,RDKit2D_NHOHCount,RDKit2D_NumHDonors,RDKit2D_Phi,RDKit2D_MolLogP,RDKit2D_MolMR,Mordred2D_SpMAD_A,Mordred2D_ATS1dv,Mordred2D_ATS3dv,Mordred2D_ATS4dv,Mordred2D_ATS5dv,Mordred2D_ATS0Z,Mordred2D_ATS1Z,Mordred2D_ATS0m,Mordred2D_ATS1m,Mordred2D_ATS2m,Mordred2D_ATS3m,Mordred2D_ATS0p,Mordred2D_ATS2p,Mordred2D_AATS0dv,Mordred2D_AATS0m,Mordred2D_AATS0se,Mordred2D_AATS0are,Mordred2D_AATS0i,Mordred2D_ATSC0dv,Mordred2D_ATSC1dv,Mordred2D_ATSC0m,Mordred2D_ATSC1v,Mordred2D_ATSC0se,Mordred2D_ATSC0pe,Mordred2D_ATSC1pe,Mordred2D_ATSC1are,Mordred2D_ATSC1p,Mordred2D_ATSC1i,Mordred2D_AATSC0dv,Mordred2D_AATSC0m,Mordred2D_AATSC0are,Mordred2D_AATSC0i,Mordred2D_BCUTdv-1l,Mordred2D_BCUTm-1h,Mordred2D_BCUTare-1h,Mordred2D_BCUTp-1l,Mordred2D_SpAbs_Dzp,Mordred2D_VR2_Dzp,Mordred2D_Xp-5d,Mordred2D_Xp-6d,Mordred2D_Xp-7d,Mordred2D_SZ,Mordred2D_Mare,Mordred2D_Mi,Mordred2D_SpMAD_Dt,Mordred2D_SsCH3,Mordred2D_ETA_alpha,Mordred2D_ETA_beta,Mordred2D_ETA_epsilon_1,Mordred2D_ETA_epsilon_5,Mordred2D_ETA_dEpsilon_D,Mordred2D_fragCpx,Mordred2D_IC0,Mordred2D_TIC0,Mordred2D_MIC5,Mordred2D_ZMIC0,Mordred2D_ZMIC1,Mordred2D_FilterItLogS,Mordred2D_VMcGowan,Mordred2D_AMID,Mordred2D_MID_h,Mordred2D_MPC6,Mordred2D_piPC1,Mordred2D_piPC5,Mordred2D_piPC6,Mordred2D_TpiPC10,Mordred2D_TopoPSA
ACROLEIN CYANOHYDRIN,0,-0.9953703703703708,0.3595008445610553,78.05,-0.81,36.33128777249985,44.02,0.0,15.951018518518518,3.158935185185185,1,1,2.100793914081144,0.0568799999999999,21.8168,1.1498299142610595,62.0,58.0,10.0,0.0,262.0,230.0,1034.3008539999996,857.7497729999998,942.9869689999996,835.7170119999998,15.231868524245002,18.867671060849,8.0,94.02735036363632,7.937066909090908,6.443172727272728,166.2233666448859,44.0,2.0,406.6692085454546,-18.69576631564712,1.1125301818181816,1.6322545454545447,-0.2826950413223136,-0.3064041322314043,0.0172490151634301,-0.6799552266382246,4.0,36.96992804958678,0.1613140495867768,1.4848231377022303,1.957343366408544,16.002040135516253,3.512318097312547,0.7878368349065433,22.785434464992363,2.2721059112990254,0.0,0.0,0.0,7.333333333333335,1.0025454545454549,1.1398498586748456,3.580801576368245,0.0,2.7333333333333334,7.0,0.6242424242424242,0.8095238095238094,0.0849206349206349,5.02,1.676737030052133,18.444107330573463,25.94801574477937,20.03949979658985,14.427901675034043,0.226697115418031,70.17000000000004,1.7793084660333254,3.3728605846465545,0,2.19722457733622,0.0,0.0,3.6635616461296463,44.02
"2,4,6-TRIMETHYLPYRIDINE",0,1.1041666666666667,0.5113064466209859,110.09499999999998,-0.8500000000000001,55.74587744363329,12.89,0.0,0.0,6.112777777777778,0,0,1.5160673818353143,2.00686,38.44800000000001,1.1254433560546615,100.0,68.0,14.0,0.0,348.0,402.0,1361.4857209999996,1479.502969,1993.601996,1653.2310770000004,28.411941953339,48.13679217364099,4.7,68.07428604999998,7.221443400000001,5.6332450000000005,162.98445418983698,60.19999999999999,35.00000000000001,627.2197465499999,-42.34535916640424,0.3839541999999997,1.023119999999999,0.0823199999999978,0.0778049999999982,-0.3307503944999979,-4.745925226369945,3.01,31.36098732749999,0.0471127499999999,1.4411511058541264,0.99503026000968,14.029545024575372,3.14721323708325,1.023946581578892,32.5447487951168,3.325363003716841,0.9855985596534887,0.6969234250586758,0.0,10.999999999999998,0.9454,1.128741565500031,8.051645798534107,6.112777777777778,4.4,11.0,0.5000000000000002,0.7444444444444445,0.0,9.01,1.2192407046368487,24.38481409273697,25.46827162580965,32.11179793636082,22.10852908415272,-2.8356621864039244,109.8000000000001,1.9313017978400109,1.9636076024153688,9,2.5649493574615367,4.342993403944672,4.123093975508087,5.606950303877661,12.89
"2,6-DIMETHYLPYRIDINE",1,1.0879629629629632,0.4913877769176361,98.08399999999996,-0.8500000000000001,49.38093532923669,12.89,0.0,0.0,3.986111111111111,0,0,1.2882542636247116,1.69844,33.71099999999999,1.1788934525361665,90.0,53.0,7.0,0.0,310.0,354.0,1215.189472,1311.0246719999998,1689.9184739999998,1294.0924349999998,24.733816143641,40.111609149094,5.0588235294117645,71.48173364705883,7.261848470588236,5.690288235294118,162.53290727401418,52.11764705882353,26.47058823529411,539.7536875294116,-41.02558970784264,0.3623924705882351,0.9263882352941166,0.0766705882352926,0.0714176470588229,-0.3218442300000007,-4.682898789447026,3.065743944636678,31.750216913494803,0.0510602076124567,1.4786122859762203,0.9950302600096804,14.029544146461134,3.147170032748916,1.0239568153191032,26.55562316091644,3.062921708467309,0.9714045207910318,0.4511844635310912,0.0,9.666666666666666,0.9498823529411764,1.127031862592732,7.729334295943,3.986111111111111,3.9,10.5,0.511764705882353,0.7500000000000001,0.0,8.01,1.2532975784630431,21.30605883387173,25.200606765450573,28.193207832698043,21.38284916977375,-2.277339294370529,95.71000000000008,1.941619776771804,1.96244849047852,5,2.4849066497880004,4.201890188785264,3.595598464110711,5.375856944003455,12.89
3-METHYLPYRIDINE,0,1.2106481481481484,0.4719983679006756,86.073,-0.8500000000000001,43.01599321484008,12.89,0.0,0.0,2.020833333333333,0,0,1.0688890822350656,1.39002,28.974,1.2457951761043498,76.0,44.0,3.0,0.0,272.0,306.0,1068.8932229999994,1142.5463750000006,1342.3109760000002,967.026021,21.05569033394299,33.230082104546995,5.571428571428571,76.34951592857138,7.319569999999999,5.771778571428572,161.8878402514102,43.42857142857143,13.142857142857146,449.3924629285714,-39.14020476704031,0.3383659999999999,0.8231999999999993,0.0686000000000006,0.0622928571428575,-0.3091211378571435,-4.592861022414252,3.102040816326531,32.0994616377551,0.056263775510204,1.5308423964612283,0.995950202234896,14.029460436021845,3.144965593646936,1.025822556300306,19.522775859324923,2.79564920145562,0.9010475702906076,0.2041241452319315,0.0,8.333333333333334,0.9562857142857146,1.1245894298680192,7.374755103310647,2.020833333333333,3.4,10.0,0.5285714285714285,0.7571428571428571,0.0,7.01,1.2958363892911635,18.14170945007629,24.984444995294417,24.263446247362573,16.73740937557985,-1.7143934208932272,81.62000000000008,1.953832188633769,1.9720678804768887,2,2.3978952727983707,4.037553727875356,2.7842393394597567,5.119489699008338,12.89
METHYLGLUTARONITRILE,0,0.0367129629629627,0.5370803037436823,100.08,-1.02,49.34912096275001,47.58,0.0,16.25324074074074,1.816805555555556,0,0,3.618453010033446,1.44986,29.623999999999988,1.1761575273696137,73.0,47.0,45.0,45.0,322.0,312.0,1266.105336,1154.653463,1232.376311,1170.614658,22.710303238792,35.431184864245,6.25,79.1315835,7.46213,5.9418625,166.4117173971245,57.75,18.359375,535.16004,-66.01152438927369,0.5840799999999998,1.2531749999999993,-0.0129390625000003,-0.0062015624999995,-0.3281611324622503,-2.491019841912223,3.609375,33.4475025,0.0794109374999999,1.5821573073122488,0.993938586420521,14.055485969833653,3.21064810070328,0.961344724796948,36.21111748135233,2.6783441947537234,0.4927992798267444,0.1443375672974064,0.0,9.666666666666668,0.9685,1.1401646936582506,4.94069957781722,1.816805555555556,3.8,10.0,0.55,0.8,0.0,7.02,1.4056390622295665,22.490224995673064,26.484442087363703,28.353006240264392,19.75,-1.231626235511559,98.16000000000008,1.832517180536036,3.395544913451019,1,2.4849066497880004,2.302585092994046,2.302585092994046,4.23410650459726,47.58
4-METHYLPYRIDINE,0,1.2592592592592595,0.4719983679006756,86.073,-0.8500000000000001,43.01599321484008,12.89,0.0,0.0,2.043333333333333,0,0,1.0688890822350656,1.39002,28.974,1.2457951761043498,76.0,44.0,5.0,0.0,272.0,306.0,1068.8932229999994,1142.5463750000006,1342.310976,945.064033,21.05569033394299,33.230082104546995,5.571428571428571,76.34951592857138,7.319569999999999,5.771778571428572,161.8878402514102,43.42857142857143,13.142857142857146,449.3924629285713,-39.14020476704028,0.3383659999999999,0.8231999999999993,0.0686000000000006,0.0622928571428575,-0.3091211378571435,-4.592861022414252,3.102040816326531,32.09946163775509,0.056263775510204,1.5308423964612283,0.9959499648650928,14.029459636545546,3.1448902341066347,1.0258921790346214,19.56728525720256,2.802575816635245,0.9010475702906076,0.2041241452319315,0.0,8.333333333333334,0.9562857142857146,1.1245894298680192,7.374755103310647,2.043333333333333,3.4,10.0,0.5285714285714285,0.7571428571428571,0.0,7.01,1.2958363892911635,18.14170945007629,24.984444995294417,24.263446247362573,16.73740937557985,-1.7143934208932272,81.62000000000008,1.953832188633769,1.9734876377148447,2,2.3978952727983707,4.037553727875356,2.7842393394597567,5.119489699008338,12.89
"1,6-HEXAMETHYLENE DIISOCYANATE",0,0.5560004094230284,0.3257509951381348,156.09999999999997,-1.24,71.40753500041359,58.86,0.0,0.0,1.1120008188460568,0,0,8.751466666666666,1.2184,44.44500000000002,1.2160383017597922,128.0,72.0,68.0,64.0,526.0,516.0,2070.633836,1923.885947000001,1954.971234,1761.0640009999988,31.352962858188,50.044252829094006,7.416666666666667,86.27640983333333,7.835516666666667,6.309575,167.7812237598328,104.5,30.4375,891.8882353333332,-154.40974603292742,2.303824,3.4479999999999986,0.0551999999999994,0.0214826388888887,-1.0946217278233603,-13.41162147066704,4.354166666666667,37.16200980555555,0.1550409722222221,1.4056047838323875,1.8202691068574337,16.011216444930458,3.547824483948868,0.7468183389284644,108.3104233408465,3.398111678281944,0.9785533905932736,0.6035533905932737,0.3642766952966368,15.0,0.9923333333333334,1.1454994390321158,8.271456415278154,0.0,5.466666666666667,13.0,0.5972222222222225,0.8944444444444444,0.0,11.04,1.6258145836939115,39.01955000865388,24.620014698803985,40.32180626334139,32.47218125612982,-2.2888297635100487,138.08000000000004,1.902382889698515,7.266218333398374,6,2.772588722239781,2.772588722239781,2.70805020110221,5.081404364984463,58.86
ISOPHORONE DIISOCYANATE,0,-0.0653009259259258,0.5428180614192547,204.144,-1.24,95.86147230447078,58.86,0.0,0.0,6.858724489795919,0,0,3.7934339639538255,2.2430000000000003,60.63700000000004,1.1396393033930492,177.0,184.0,186.0,179.0,676.0,732.0,2653.786704,2717.8490799999995,3907.907594999999,4104.824344999999,45.176240287282006,93.294592413037,6.294117647058823,78.05255011764706,7.603683764705884,6.043229411764706,165.98331490416123,134.47058823529412,48.52941176470589,1200.4939115294117,-85.49058547252757,2.4771181176470582,3.9008235294117632,0.1020352941176453,0.0757764705882352,-0.701895518823525,-10.273891925952915,3.9550173010380623,35.3086444567474,0.1211640138408304,1.3896037643551131,0.992429877871236,16.011218863044757,3.547846130259423,0.7468166624311585,124.05345026789274,4.468334150269386,2.6151995205373706,2.010087128295201,0.8150865625748525,20.0,0.9734117647058824,1.1393486904277443,10.415729515849629,6.39562216553288,7.466666666666667,15.5,0.5568627450980396,0.8458333333333332,0.0,16.04,1.49692754611459,50.89553656789606,31.71674000733274,54.1379507291187,34.64846581838215,-2.8549080067702155,183.5799999999996,1.9353046092192945,7.32097472908001,36,3.044522437723423,4.060443010546419,4.23410650459726,6.111467339502679,58.86
THIACYCLOPROPANE,0,1.4166666666666667,0.3713348592881099,56.089,0.35,24.22147201406217,0.0,0.0,0.0,0.0,0,0,0.2097082171011727,0.7332000000000001,17.325,1.3333333333333333,6.666666666666666,0.0,0.0,0.0,332.0,252.0,1320.4360979999997,962.837793,179.7264,4.064256,15.766251619396002,13.078201849698,1.2063492063492065,188.63372828571423,7.242676714285714,5.401942857142858,157.22701821101373,5.333333333333334,-1.7777777777777786,804.1942414285714,30.88809189984922,0.115952857142857,0.2227714285714281,0.0058714285714295,-0.0107999999999996,0.4889826342857132,1.0870721373971608,0.761904761904762,114.88489163265308,0.0195428571428571,1.7817579358724072,0.652846433306296,32.061002506139744,2.68248076809272,1.5700000000000005,2.727586206896552,1.732050807568878,0.0,0.0,0.0,5.333333333333334,0.928,1.1072323878709145,2.6666666666666665,0.0,1.8333333333333333,1.5,0.5095238095238094,0.7888888888888888,0.0,3.01,1.3787834934861751,9.651484454403228,19.52785503843217,14.458839376460832,14.458839376460832,-0.3668987508840532,44.53000000000002,1.75,1.75,0,1.3862943611198906,0.0,0.0,2.302585092994046,25.3
METHYL n-BUTYL SULFIDE,0,1.3298611111111112,0.4942839070259197,92.122,0.35,44.32212951078122,0.0,0.0,0.0,2.218472222222222,0,0,5.6620833333333325,2.1495,33.28999999999999,1.164653069144978,12.0,5.333333333333333,2.6666666666666665,1.0,448.0,372.0,1761.356973,1348.222739,1145.9841429999997,921.95799,27.689854858188,41.35579067364099,0.8024691358024691,97.85316516666666,7.059333166666666,5.293533333333333,164.46185621894932,10.271604938271604,-0.108367626886145,1158.0273885,-58.14131125251859,0.1802369444444442,0.5048499999999991,-0.0467194444444441,-0.0535444444444446,0.3780139178448919,-0.918005320931322,0.5706447187928668,64.33485491666666,0.0188555555555555,1.413323306399097,0.6269572799455084,32.061102509527245,2.6795842905167992,1.5031381254510838,20.07546332847305,2.201637786939892,0.25,0.0,0.0,9.666666666666666,0.9186666666666669,1.1339880721551725,4.036437167970996,4.366944444444444,3.333333333333333,2.5,0.448148148148148,0.7444444444444444,0.0,5.01,1.134969974603941,20.429459542870937,23.27485503310852,23.78627422834256,16.782791677083367,-1.907092359431024,97.6600000000001,1.8065250715749253,1.835247564417433,0,1.791759469228055,0.6931471805599453,0.0,3.091042453358316,25.3
ETHYL t-BUTYL SULFIDE,0,0.4670138888888888,0.5096057408321112,104.13299999999998,0.35,50.68707162517782,0.0,0.4670138888888888,0.0,8.902199074074074,0,0,2.737143945641649,2.538000000000001,37.885000000000005,0.960080890390064,18.0,10.0,3.0,0.0,486.0,420.0,1907.653222,1516.7010360000002,2364.688147999999,1213.0923879999996,31.36798066788599,55.76458750303699,1.164021164021164,90.8406296190476,7.049782904761907,5.295885714285715,164.6163367656946,19.02645502645502,2.1652809271856865,1241.9282389523812,-58.62277328891909,0.1964009523809521,0.5865238095238083,-0.0468226757369634,-0.0533224489795947,0.3782022779809449,-0.9331841169906322,0.9060216679264296,59.13943995011339,0.0190204081632652,1.3852790804334727,0.6560355725865389,32.060998037752015,2.718090759462674,1.4768140873720172,21.627306186202667,2.6697425529771963,0.0,0.0,0.0,10.999999999999998,0.9188571428571428,1.1346226164151088,3.895789215582654,8.902199074074074,3.8333333333333335,3.0,0.4460317460317461,0.7380952380952381,0.0,6.01,1.115520093581932,23.42592196522057,20.31867303108208,27.396113908107107,22.252381455519664,-1.941160418988552,111.75000000000011,1.7784264837863708,1.8687184335382288,0,1.9459101490553128,0.0,0.0,3.367295829986474,25.3
TRIMETHYLENE SULFIDE,0,1.4166666666666667,0.4147068398051783,68.1,0.35,30.586414128458777,0.0,0.0,0.0,0.0,0,0,0.6305831816635609,1.1233,21.942,1.0000000000000002,10.666666666666666,0.0,0.0,0.0,370.0,300.0,1466.732347,1131.3160900000005,758.5075970000001,121.18982400000002,19.444377429094,25.608891994547,1.2444444444444445,146.67323470000002,7.1676181,5.374360000000001,159.7218787615594,8.0,-1.7777777777777772,917.0435589,33.173428313738455,0.1359800999999998,0.3074099999999995,0.0062100000000002,-0.0111599999999999,0.5890767659999989,1.1819518484720173,0.8,91.70435589000002,0.0197639999999999,1.6376068441731584,0.6517008755490625,32.060997755123424,2.6884691934427014,1.521763875330116,5.769310228328369,2.019995567856417,0.0,0.0,0.0,6.666666666666667,0.9256000000000002,1.1165916361020576,3.999999999999999,0.0,2.333333333333333,2.0,0.4866666666666665,0.7666666666666666,0.0,4.01,1.295461844238322,12.954618442383218,21.22123243797081,17.347775299315636,15.533945375480208,-0.6863466365044668,58.62000000000006,1.875,1.875,0,1.6094379124341005,0.0,0.0,2.833213344056216,25.3
DIBENZOTHIOPHENE,0,1.3778703703703703,0.494058196016539,176.19899999999998,-1.3399999999999996,80.43509545337888,0.0,2.7568518518518523,2.755740740740741,0.0,0,0,1.405764718573714,4.054500000000001,59.33100000000003,1.377376163084448,155.33333333333331,179.0,121.0,63.0,696.0,708.0,2767.141564,2742.4355969999992,4186.494104999999,3992.909383,45.43370323879201,84.60000895999997,6.497354497354498,131.76864590476188,7.284654904761906,5.698742857142858,148.0096807844806,57.69312169312169,6.621819098009565,1150.461871809524,82.51690326089246,0.1846089523809521,0.6155238095238084,0.0387548752834444,0.0204163265306107,0.607468651747558,2.201010938964845,2.747291509196271,54.78389865759637,0.0207346938775509,1.4023797493519627,0.6531745101014605,32.062245588173056,2.873600007935637,1.3295163721850285,43.2148069642933,4.408130147871055,3.820564030913346,2.413763490788531,1.759537962671703,15.999999999999996,0.9531428571428568,1.0752955241402264,19.30897203201979,0.0,6.833333333333333,19.5,0.5603174603174607,0.7205128205128205,0.0,69.01,1.2009102795095283,25.219115869700094,38.34807548921346,40.80666888000337,40.80316764108216,-3.8068944358213823,137.9099999999999,2.111671435141393,2.0839580960220383,50,3.157000421150113,5.981098504858804,6.346567944313784,8.82963656693451,28.24
tert-DODECYL MERCAPTAN,0,0.1631944444444444,0.6241175928920962,176.19899999999998,0.35,89.90868094959394,0.0,0.1631944444444444,0.0,15.947808641975309,0,1,3.94518857644779,4.547300000000005,65.53500000000005,0.9130591293162108,62.22222222222223,52.44444444444444,37.333333333333336,24.0,714.0,658.0,2785.4307159999994,2306.971670999999,3994.290148999998,3443.8901940000005,53.43673552607402,105.572726111527,1.6232985121874013,71.42130041025639,7.023336025641027,5.3024,165.04412904898908,49.08135485913262,19.84665708882232,1735.0266134358972,-117.72461538677,0.2922434358974356,1.076543589743588,-0.057609138724529,-0.0347100591716006,-0.8562153938908088,-3.080757355177349,1.258496278439298,44.48786188297172,0.0194745562130177,1.3070852593609463,0.552012640004483,32.06060427935651,2.749524233098466,1.4361784882411135,76.81098092497902,3.752376722013411,0.375,0.5625,0.0,19.000000000000007,0.9193846153846156,1.1363798159041625,6.047964628531632,15.947808641975309,6.833333333333333,6.0,0.4401709401709406,0.6904761904761906,0.0300366300366299,12.01,1.0487103552642414,40.89970385530541,19.15267829507513,49.979000063159006,37.3532238712689,-3.661805702255366,196.2899999999996,1.81735443342002,1.708026695296637,9,2.5649493574615367,1.9459101490553128,2.302585092994046,4.5217885770490405,38.8
tert-NONYL MERCAPTAN,1,0.2437910997732426,0.4602739577158798,140.16599999999997,0.35,70.81385460640415,0.0,0.2437910997732426,0.0,6.607095458553792,0,1,5.237610379592074,3.665200000000002,51.82400000000004,1.0834783086219129,36.22222222222222,23.11111111111111,19.11111111111111,15.11111111111111,600.0,514.0,2346.5419689999994,1801.5367800000008,2686.768483999998,1991.611978,42.40235809698001,76.471109967886,1.3102880658436216,78.21806563333331,7.032592433333336,5.300120000000001,164.89440174983602,29.03539094650205,5.710233196159121,1489.8025769666665,-117.252929202669,0.2444689666666664,0.8315366666666655,-0.0575087777777807,-0.034924000000002,-0.8558835694884418,-3.065770019965639,0.9678463648834018,49.66008589888888,0.0193159999999999,1.3345421650972211,0.5520098770633188,32.06060413449353,2.723054711505135,1.466133417935349,58.6274344287845,3.109163933382534,0.6401650429449554,0.3535533905932738,0.2651650429449553,14.999999999999998,0.9191999999999998,1.1357647960829935,6.052723843203351,6.607095458553792,5.333333333333333,4.5,0.4422222222222227,0.687878787878788,0.0387878787878788,9.01,1.07462769858425,32.2388309575275,24.40577872749964,38.55535095276584,30.595754953087592,-3.2130317809331226,154.01999999999984,1.8434106124235108,1.675158673568617,4,2.302585092994046,1.791759469228055,1.6094379124341005,4.02535169073515,38.8
2-METHYLTHIOPHENE,0,1.3842592592592595,0.4656159934955298,92.122,-0.3,41.436708504305074,0.0,0.0,2.078703703703704,2.101851851851852,0,0,0.9258088127052614,2.05652,29.05599999999999,1.2443138434088834,38.66666666666667,6.0,0.0,0.0,442.0,372.0,1755.2605889999998,1419.8443320000003,1864.49584,548.9994740000001,25.022177429094,37.86049289454701,3.703703703703704,146.27171574999997,7.22976775,5.5203000000000015,154.23395831629952,26.518518518518512,2.4074074074074074,952.2627082499998,27.64452359478213,0.1444529166666665,0.3788249999999993,0.0051750000000001,-0.0092999999999994,0.4908973049999992,0.984959873726684,2.209876543209876,79.35522568749998,0.0212749999999999,1.6040602836590538,0.6502902212189644,32.06224498458004,2.80127708653816,1.4197344114460702,11.21770505577186,2.659069945426136,0.2886751345948128,0.0,0.0,8.666666666666664,0.9380000000000004,1.0971596967517148,6.033086084349526,2.101851851851852,3.333333333333333,7.0,0.5222222222222221,0.7444444444444445,0.0,6.01,1.3250112108241772,15.900134529890126,28.92857017446793,23.567880073883963,18.327318753485585,-1.5167685573040472,78.20000000000005,1.929249694707605,1.945555518191734,0,2.251291798606496,2.409194828052304,0.0,4.535954075299409,28.24
3-METHYLTHIOPHENE,0,1.3611111111111112,0.4656159934955297,92.122,-0.3,41.43670850430507,0.0,0.0,4.203703703703704,2.09375,0,0,0.9258088127052614,2.05652,29.056,1.2443138434088834,41.0,3.6666666666666665,0.0,0.0,442.0,372.0,1755.2605889999998,1419.8443320000008,1643.896693,720.0614689999998,25.022177429094,36.626548284547,3.703703703703704,146.27171574999997,7.22976775,5.5203000000000015,154.23395831629952,26.518518518518512,4.74074074074074,952.26270825,27.64452359478216,0.1444529166666665,0.3788249999999993,0.0051750000000001,-0.0092999999999994,0.4908973049999992,0.984959873726684,2.209876543209876,79.35522568750001,0.0212749999999999,1.6040602836590538,0.6474912490929801,32.06224487002696,2.802453291402552,1.409718889935455,11.592940032704185,2.637220259880288,0.2886751345948128,0.0,0.0,8.666666666666664,0.9380000000000004,1.0971596967517148,6.033086084349526,2.09375,3.333333333333333,7.0,0.522222222222222,0.7444444444444444,0.0,6.01,1.3250112108241772,15.900134529890126,28.92857017446793,23.567880073883963,18.327318753485585,-1.5167685573040472,78.20000000000005,1.929249694707605,1.9498147899056004,0,2.251291798606496,2.409194828052304,0.0,4.535954075299409,28.24
CAMPHOR,0,0.025462962962963,0.520631018455888,136.10899999999998,-0.33,68.17358985038432,17.07,0.0,0.0,6.674074074074074,0,0,1.1330959470299424,2.401700000000001,44.23600000000002,1.224204836334553,112.0,101.0,24.0,0.0,440.0,540.0,1714.8662349999995,1972.782728000001,3428.1091569999985,3602.5688430000005,35.64601047758401,87.72819829818799,4.0,63.51356425925925,7.268603703703706,5.636666666666667,163.41026959594384,74.66666666666667,37.679012345679,856.4920065185187,82.96999692827688,1.1142482962962958,1.9304666666666648,0.0304308641975282,0.0198079561042513,0.3926791749702943,2.169405824923636,2.7654320987654324,31.721926167352542,0.0705624142661179,1.2761344742496885,0.9923146387906754,16.010049600666267,3.5432020512680187,0.7528021488257963,46.950554505750176,4.044487405238822,2.291240380867276,1.2106552909021615,0.436886723926607,13.999999999999998,0.9437037037037036,1.1308038237255045,9.625333341374882,6.674074074074074,5.333333333333334,7.75,0.4913580246913585,0.7696969696969697,0.0,34.01,1.154173392945927,31.16268160954003,24.93974180964139,40.4098498124748,23.527043546884,-2.598982416544808,131.60999999999993,1.9793895761206013,1.76082805413746,26,2.6390573296152584,3.7612001156935615,3.49650756146648,5.3981627015177525,17.07
FORMAMIDE,0,0.25,0.3523255130205271,42.017,-0.53,18.24066382488603,43.09,0.0,0.0,0.0,2,1,1.2102999999999982,-0.8985000000000001,10.2514,0.9428090415820636,27.0,0.0,0.0,0.0,152.0,110.0,599.4763630000001,400.747266,279.57428100000004,34.286112,5.975942714547001,4.822141810849001,9.0,99.91272716666668,8.541543333333331,7.074150000000002,179.7064434625412,30.0,-1.0,261.36108283333334,-29.964524739398787,0.9631099999999996,1.3815499999999996,-0.399925,-0.4817694444444439,-0.250873469990028,-2.933154267390026,5.0,43.56018047222222,0.2533472222222221,1.004004237184472,2.882766299439509,16.010050576785982,3.5434239988662544,0.7522043616468227,7.439538963289872,1.186336374000285,0.0,0.0,0.0,4.0,1.0446666666666666,1.1871764665831874,1.821367205045917,0.0,1.2333333333333334,3.0,0.6944444444444443,0.7733333333333332,0.3155555555555556,2.02,1.7924812503605778,10.754887502163466,19.068882665830262,10.547368752524044,10.53483750312501,0.7607695339350451,36.500000000000014,1.6380711874576983,3.2071067811865475,0,1.3862943611198906,0.0,0.0,2.19722457733622,43.09
N-METHYLFORMAMIDE,0,0.625,0.3999167569393753,54.028,-0.53,24.81557742587796,29.1,0.0,2.25,0.0,1,1,2.142724999999999,-0.6378000000000001,15.1237,1.118033988749895,34.0,6.0,0.0,0.0,190.0,163.0,745.772612,591.1875509999999,468.2276979999999,260.78358899999995,9.654068524245,10.700684520547,6.888888888888889,82.86362355555555,8.025189333333334,6.486100000000001,174.9853689904161,40.22222222222223,5.135802469135802,358.1027648888889,-111.35010647804636,1.1055928888888886,1.6294888888888883,-0.1329012345679013,-0.1799271604938268,-0.7599370332249998,-8.651982823837338,4.469135802469136,39.78919609876543,0.1971506172839505,1.1412465404009868,0.995968228695649,16.01004764754759,3.543271674849476,0.7524435848827903,14.970089281093514,1.6103701734421727,0.0,0.0,0.0,5.333333333333334,1.003111111111111,1.1709276050470334,2.581138830084191,1.5625,1.7333333333333332,3.75,0.6074074074074073,0.8533333333333333,0.1383333333333334,3.02,1.6577427265048887,14.919684538544,20.272022598112635,13.425221968902658,11.799165283146383,-0.0896968462234941,50.590000000000025,1.7178300858899105,3.435660171779821,0,1.6094379124341005,0.0,0.0,2.6390573296152584,29.1
ACETAMIDE,0,-0.333333333333333,0.4010309227553837,54.028,-0.53,24.60560593928264,43.09,0.0,0.0,1.3055555555555556,2,1,0.7589395748987852,-0.5084,14.8684,0.8660254037844386,40.0,0.0,0.0,0.0,190.0,158.0,745.772612,569.2255629999999,649.099755,147.206304,9.654068524245,11.404713169396,6.888888888888889,82.86362355555555,8.025189333333334,6.486100000000001,174.9853689904161,40.22222222222223,11.135802469135802,358.1027648888889,-36.61402733066616,1.1055928888888886,1.6294888888888883,-0.3044012345679012,-0.3509271604938267,-0.188109043225,-0.9973702704373446,4.469135802469136,39.78919609876543,0.1971506172839505,1.1412465404009868,0.9959585122704482,16.01006208227477,3.543947279754441,0.751552209703524,11.768002286597316,1.676120080412881,0.0,0.0,0.0,5.333333333333334,1.003111111111111,1.1709276050470334,2.322875655532295,1.3055555555555556,1.7333333333333334,3.5,0.6074074074074073,0.7611111111111111,0.2305555555555555,3.02,1.6577427265048887,14.919684538544,20.04802259811264,13.425221968902658,12.059148616800233,0.3208631537765057,50.590000000000025,1.6830127018922194,3.244016935856292,0,1.6094379124341005,0.0,0.0,2.6390573296152584,43.09
